Date,StartHour,EndHour,Friday,HolidayEffect,TotalPassengers,RequiredBuses,MaxPassengers,MinPassengers,AvgPassengers
6/25/2024,2,6,FALSE,FALSE,920.0233587,16,67.49,8.18,38.78
6/26/2024,6,10,FALSE,FALSE,3412.238533,57,101.19,21.46,51.34
6/26/2024,10,14,FALSE,FALSE,1706.119266,29,65.17,10.24,25.98
6/26/2024,14,18,FALSE,FALSE,1631.391631,28,96.32,11.52,42.93
6/26/2024,18,22,FALSE,FALSE,583.2637538,10,72.31,11.57,44.57
6/26/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/26/2024,2,6,FALSE,FALSE,920.0233587,16,61.78,7.49,35.49
6/27/2024,6,10,FALSE,FALSE,3412.238533,57,95.28,20.21,48.34
6/27/2024,10,14,FALSE,FALSE,1706.119266,29,69.67,10.95,27.77
6/27/2024,14,18,FALSE,FALSE,1631.391631,28,94.46,11.29,42.1
6/27/2024,18,22,FALSE,FALSE,583.2637538,10,66.69,10.67,41.11
6/27/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/27/2024,2,6,FALSE,FALSE,920.0233587,16,58.69,7.11,33.72
6/28/2024,6,10,TRUE,FALSE,3753.462386,63,94.58,20.06,47.99
6/28/2024,10,14,TRUE,FALSE,1876.731193,32,63.11,9.92,25.16
6/28/2024,14,18,TRUE,FALSE,1794.530794,30,94.72,11.33,42.21
6/28/2024,18,22,TRUE,FALSE,641.5901291,11,75.6,12.1,46.6
6/28/2024,22,2,TRUE,FALSE,0,0,0,0,0
6/28/2024,2,6,TRUE,FALSE,1012.025695,17,63.34,7.68,36.39
6/29/2024,6,10,FALSE,FALSE,3412.238533,57,90.18,19.13,45.75
6/29/2024,10,14,FALSE,FALSE,1706.119266,29,62.66,9.85,24.98
6/29/2024,14,18,FALSE,FALSE,1631.391631,28,92.52,11.06,41.23
6/29/2024,18,22,FALSE,FALSE,583.2637538,10,77.99,12.48,48.07
6/29/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/29/2024,2,6,FALSE,FALSE,920.0233587,16,65.64,7.96,37.71
6/30/2024,6,10,FALSE,FALSE,3412.238533,57,101.59,21.55,51.54
6/30/2024,10,14,FALSE,FALSE,1706.119266,29,67.81,10.66,27.03
6/30/2024,14,18,FALSE,FALSE,1631.391631,28,96.66,11.56,43.08
6/30/2024,18,22,FALSE,FALSE,583.2637538,10,68.26,10.92,42.07
6/30/2024,22,2,FALSE,FALSE,0,0,0,0,0
6/30/2024,2,6,FALSE,FALSE,920.0233587,16,65.81,7.98,37.81
7/1/2024,6,10,FALSE,FALSE,3412.238533,57,102.13,21.66,51.82
7/1/2024,10,14,FALSE,FALSE,1706.119266,29,67.98,10.68,27.1
7/1/2024,14,18,FALSE,FALSE,1631.391631,28,93.68,11.2,41.75
7/1/2024,18,22,FALSE,FALSE,583.2637538,10,68.47,10.95,42.2
7/1/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/1/2024,2,6,FALSE,FALSE,920.0233587,16,63.77,7.73,36.64
7/2/2024,6,10,FALSE,FALSE,3412.238533,57,94.31,20,47.85
7/2/2024,10,14,FALSE,FALSE,1706.119266,29,64.48,10.13,25.7
7/2/2024,14,18,FALSE,FALSE,1631.391631,28,82.33,9.84,36.69
7/2/2024,18,22,FALSE,FALSE,583.2637538,10,67.08,10.73,41.35
7/2/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/2/2024,2,6,FALSE,FALSE,920.0233587,16,59.48,7.21,34.17
7/3/2024,6,10,FALSE,FALSE,3412.238533,57,94.67,20.08,48.03
7/3/2024,10,14,FALSE,FALSE,1706.119266,29,65.7,10.32,26.19
7/3/2024,14,18,FALSE,FALSE,1631.391631,28,85.35,10.21,38.04
7/3/2024,18,22,FALSE,FALSE,583.2637538,10,73.51,11.76,45.31
7/3/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/3/2024,2,6,FALSE,FALSE,920.0233587,16,68.27,8.28,39.23
7/4/2024,6,10,FALSE,FALSE,3412.238533,57,93.89,19.92,47.64
7/4/2024,10,14,FALSE,FALSE,1706.119266,29,73.45,11.54,29.28
7/4/2024,14,18,FALSE,FALSE,1631.391631,28,88.11,10.54,39.27
7/4/2024,18,22,FALSE,FALSE,583.2637538,10,75.31,12.05,46.42
7/4/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/4/2024,2,6,FALSE,FALSE,920.0233587,16,62.47,7.57,35.89
7/5/2024,6,10,TRUE,FALSE,3753.462386,63,88.79,18.83,45.05
7/5/2024,10,14,TRUE,FALSE,1876.731193,32,61.42,9.65,24.48
7/5/2024,14,18,TRUE,FALSE,1794.530794,30,94.48,11.3,42.1
7/5/2024,18,22,TRUE,FALSE,641.5901291,11,79.78,12.76,49.17
7/5/2024,22,2,TRUE,FALSE,0,0,0,0,0
7/5/2024,2,6,TRUE,FALSE,1012.025695,17,63.77,7.73,36.64
7/6/2024,6,10,FALSE,FALSE,3412.238533,57,89.15,18.91,45.23
7/6/2024,10,14,FALSE,FALSE,1706.119266,29,66.97,10.52,26.7
7/6/2024,14,18,FALSE,FALSE,1631.391631,28,94.54,11.3,42.13
7/6/2024,18,22,FALSE,FALSE,583.2637538,10,77.3,12.37,47.65
7/6/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/6/2024,2,6,FALSE,FALSE,920.0233587,16,68.97,8.36,39.63
7/7/2024,6,10,FALSE,FALSE,3412.238533,57,103.94,22.05,52.74
7/7/2024,10,14,FALSE,FALSE,1706.119266,29,61.87,9.72,24.66
7/7/2024,14,18,FALSE,FALSE,1631.391631,28,88.52,10.58,39.45
7/7/2024,18,22,FALSE,FALSE,583.2637538,10,66.31,10.61,40.88
7/7/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/7/2024,2,6,FALSE,FALSE,920.0233587,16,66.3,8.04,38.09
7/8/2024,6,10,FALSE,FALSE,3412.238533,57,99.37,21.08,50.42
7/8/2024,10,14,FALSE,FALSE,1706.119266,29,62.68,9.85,24.99
7/8/2024,14,18,FALSE,FALSE,1631.391631,28,93.81,11.22,41.81
7/8/2024,18,22,FALSE,FALSE,583.2637538,10,75.22,12.04,46.37
7/8/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/8/2024,2,6,FALSE,FALSE,920.0233587,16,65.12,7.89,37.41
7/9/2024,6,10,FALSE,FALSE,3412.238533,57,101.23,21.47,51.36
7/9/2024,10,14,FALSE,FALSE,1706.119266,29,65.76,10.33,26.21
7/9/2024,14,18,FALSE,FALSE,1631.391631,28,89.09,10.65,39.7
7/9/2024,18,22,FALSE,FALSE,583.2637538,10,73.64,11.78,45.39
7/9/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/9/2024,2,6,FALSE,FALSE,920.0233587,16,65.91,7.99,37.87
7/10/2024,6,10,FALSE,FALSE,3412.238533,57,102.46,21.73,51.99
7/10/2024,10,14,FALSE,FALSE,1706.119266,29,71.48,11.23,28.49
7/10/2024,14,18,FALSE,FALSE,1631.391631,28,80.96,9.68,36.08
7/10/2024,18,22,FALSE,FALSE,583.2637538,10,77.09,12.33,47.52
7/10/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/10/2024,2,6,FALSE,FALSE,920.0233587,16,63.88,7.74,36.7
7/11/2024,6,10,FALSE,FALSE,3412.238533,57,89.51,18.99,45.41
7/11/2024,10,14,FALSE,FALSE,1706.119266,29,69.74,10.96,27.8
7/11/2024,14,18,FALSE,FALSE,1631.391631,28,88.18,10.54,39.3
7/11/2024,18,22,FALSE,FALSE,583.2637538,10,65.54,10.49,40.4
7/11/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/11/2024,2,6,FALSE,FALSE,920.0233587,16,62.25,7.55,35.77
7/12/2024,6,10,TRUE,FALSE,3753.462386,63,99.19,21.04,50.33
7/12/2024,10,14,TRUE,FALSE,1876.731193,32,67.13,10.55,26.76
7/12/2024,14,18,TRUE,FALSE,1794.530794,30,89.23,10.67,39.77
7/12/2024,18,22,TRUE,FALSE,641.5901291,11,79.94,12.79,49.27
7/12/2024,22,2,TRUE,FALSE,0,0,0,0,0
7/12/2024,2,6,TRUE,FALSE,1012.025695,17,65.56,7.95,37.67
7/13/2024,6,10,FALSE,FALSE,3412.238533,57,104.82,22.23,53.18
7/13/2024,10,14,FALSE,FALSE,1706.119266,29,70.61,11.1,28.15
7/13/2024,14,18,FALSE,FALSE,1631.391631,28,97.21,11.62,43.32
7/13/2024,18,22,FALSE,FALSE,583.2637538,10,77.65,12.42,47.86
7/13/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/13/2024,2,6,FALSE,FALSE,920.0233587,16,58.55,7.1,33.64
7/14/2024,6,10,FALSE,FALSE,3412.238533,57,89.51,18.99,45.41
7/14/2024,10,14,FALSE,FALSE,1706.119266,29,66.94,10.52,26.68
7/14/2024,14,18,FALSE,FALSE,1631.391631,28,80.88,9.67,36.04
7/14/2024,18,22,FALSE,FALSE,583.2637538,10,69.35,11.1,42.75
7/14/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/14/2024,2,6,FALSE,FALSE,920.0233587,16,66.09,8.01,37.97
7/15/2024,6,10,FALSE,TRUE,4265.298166,72,104.63,22.19,53.08
7/15/2024,10,14,FALSE,TRUE,2132.649083,36,74.29,11.67,29.61
7/15/2024,14,18,FALSE,TRUE,2039.239538,34,94.92,11.35,42.3
7/15/2024,18,22,FALSE,TRUE,729.0796922,13,72.17,11.55,44.49
7/15/2024,22,2,FALSE,TRUE,0,0,0,0,0
7/15/2024,2,6,FALSE,TRUE,1150.029198,20,61.68,7.48,35.44
7/16/2024,6,10,FALSE,TRUE,4265.298166,72,97.02,20.58,49.22
7/16/2024,10,14,FALSE,TRUE,2132.649083,36,73.93,11.62,29.47
7/16/2024,14,18,FALSE,TRUE,2039.239538,34,86.41,10.33,38.51
7/16/2024,18,22,FALSE,TRUE,729.0796922,13,66.21,10.59,40.81
7/16/2024,22,2,FALSE,TRUE,0,0,0,0,0
7/16/2024,2,6,FALSE,TRUE,1150.029198,20,64.21,7.78,36.89
7/17/2024,6,10,FALSE,TRUE,4265.298166,72,94,19.94,47.69
7/17/2024,10,14,FALSE,TRUE,2132.649083,36,64.27,10.1,25.62
7/17/2024,14,18,FALSE,TRUE,2039.239538,34,88.9,10.63,39.62
7/17/2024,18,22,FALSE,TRUE,729.0796922,13,79.82,12.77,49.2
7/17/2024,22,2,FALSE,TRUE,0,0,0,0,0
7/17/2024,2,6,FALSE,TRUE,1150.029198,20,60.36,7.32,34.68
7/18/2024,6,10,FALSE,TRUE,4265.298166,72,102.16,21.67,51.83
7/18/2024,10,14,FALSE,TRUE,2132.649083,36,69.3,10.89,27.63
7/18/2024,14,18,FALSE,TRUE,2039.239538,34,81.13,9.7,36.15
7/18/2024,18,22,FALSE,TRUE,729.0796922,13,68.27,10.92,42.08
7/18/2024,22,2,FALSE,TRUE,0,0,0,0,0
7/18/2024,2,6,FALSE,TRUE,1150.029198,20,61.38,7.44,35.27
7/19/2024,6,10,TRUE,TRUE,4691.827983,79,100.99,21.42,51.24
7/19/2024,10,14,TRUE,TRUE,2345.913991,40,68.87,10.82,27.45
7/19/2024,14,18,TRUE,TRUE,2243.163492,38,89.68,10.72,39.97
7/19/2024,18,22,TRUE,TRUE,801.9876614,14,68.72,10.99,42.36
7/19/2024,22,2,TRUE,TRUE,0,0,0,0,0
7/19/2024,2,6,TRUE,TRUE,1265.032118,22,66.76,8.09,38.36
7/20/2024,6,10,FALSE,FALSE,3412.238533,57,94.3,20,47.85
7/20/2024,10,14,FALSE,FALSE,1706.119266,29,71.03,11.16,28.31
7/20/2024,14,18,FALSE,FALSE,1631.391631,28,83.67,10,37.29
7/20/2024,18,22,FALSE,FALSE,583.2637538,10,77.79,12.45,47.95
7/20/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/20/2024,2,6,FALSE,FALSE,920.0233587,16,62.88,7.62,36.13
7/21/2024,6,10,FALSE,FALSE,3412.238533,57,93.22,19.77,47.3
7/21/2024,10,14,FALSE,FALSE,1706.119266,29,69.89,10.98,27.86
7/21/2024,14,18,FALSE,FALSE,1631.391631,28,83.74,10.01,37.32
7/21/2024,18,22,FALSE,FALSE,583.2637538,10,67.03,10.73,41.32
7/21/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/21/2024,2,6,FALSE,FALSE,920.0233587,16,60.4,7.32,34.71
7/22/2024,6,10,FALSE,FALSE,3412.238533,57,98.93,20.98,50.19
7/22/2024,10,14,FALSE,FALSE,1706.119266,29,64.24,10.1,25.61
7/22/2024,14,18,FALSE,FALSE,1631.391631,28,97.26,11.63,43.34
7/22/2024,18,22,FALSE,FALSE,583.2637538,10,77.27,12.36,47.63
7/22/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/22/2024,2,6,FALSE,FALSE,920.0233587,16,59.95,7.27,34.44
7/23/2024,6,10,FALSE,FALSE,3412.238533,57,100.64,21.35,51.06
7/23/2024,10,14,FALSE,FALSE,1706.119266,29,69.8,10.97,27.83
7/23/2024,14,18,FALSE,FALSE,1631.391631,28,88.99,10.64,39.66
7/23/2024,18,22,FALSE,FALSE,583.2637538,10,77.99,12.48,48.08
7/23/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/23/2024,2,6,FALSE,FALSE,920.0233587,16,64.06,7.77,36.81
7/24/2024,6,10,FALSE,FALSE,3412.238533,57,92.57,19.64,46.97
7/24/2024,10,14,FALSE,FALSE,1706.119266,29,71.43,11.23,28.48
7/24/2024,14,18,FALSE,FALSE,1631.391631,28,92.95,11.11,41.42
7/24/2024,18,22,FALSE,FALSE,583.2637538,10,74.47,11.91,45.9
7/24/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/24/2024,2,6,FALSE,FALSE,920.0233587,16,61.49,7.45,35.33
7/25/2024,6,10,FALSE,FALSE,3412.238533,57,94.08,19.96,47.73
7/25/2024,10,14,FALSE,FALSE,1706.119266,29,62.98,9.9,25.11
7/25/2024,14,18,FALSE,FALSE,1631.391631,28,82.89,9.91,36.94
7/25/2024,18,22,FALSE,FALSE,583.2637538,10,68.34,10.94,42.13
7/25/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/25/2024,2,6,FALSE,FALSE,920.0233587,16,60.18,7.29,34.58
7/26/2024,6,10,TRUE,FALSE,3753.462386,63,89.61,19.01,45.47
7/26/2024,10,14,TRUE,FALSE,1876.731193,32,63.01,9.9,25.12
7/26/2024,14,18,TRUE,FALSE,1794.530794,30,86.89,10.39,38.72
7/26/2024,18,22,TRUE,FALSE,641.5901291,11,72.35,11.58,44.6
7/26/2024,22,2,TRUE,FALSE,0,0,0,0,0
7/26/2024,2,6,TRUE,FALSE,1012.025695,17,69.07,8.37,39.68
7/27/2024,6,10,FALSE,FALSE,3412.238533,57,90.78,19.26,46.06
7/27/2024,10,14,FALSE,FALSE,1706.119266,29,63.35,9.96,25.26
7/27/2024,14,18,FALSE,FALSE,1631.391631,28,86.39,10.33,38.5
7/27/2024,18,22,FALSE,FALSE,583.2637538,10,68.72,11,42.36
7/27/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/27/2024,2,6,FALSE,FALSE,920.0233587,16,63.21,7.66,36.31
7/28/2024,6,10,FALSE,FALSE,3412.238533,57,100.83,21.39,51.16
7/28/2024,10,14,FALSE,FALSE,1706.119266,29,67.98,10.68,27.1
7/28/2024,14,18,FALSE,FALSE,1631.391631,28,91.96,11,40.98
7/28/2024,18,22,FALSE,FALSE,583.2637538,10,68.98,11.04,42.52
7/28/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/28/2024,2,6,FALSE,FALSE,920.0233587,16,65.52,7.94,37.64
7/29/2024,6,10,FALSE,FALSE,3412.238533,57,97.71,20.73,49.58
7/29/2024,10,14,FALSE,FALSE,1706.119266,29,72.8,11.44,29.02
7/29/2024,14,18,FALSE,FALSE,1631.391631,28,86.3,10.32,38.46
7/29/2024,18,22,FALSE,FALSE,583.2637538,10,74.93,11.99,46.19
7/29/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/29/2024,2,6,FALSE,FALSE,920.0233587,16,62.28,7.55,35.78
7/30/2024,6,10,FALSE,FALSE,3412.238533,57,101.67,21.57,51.58
7/30/2024,10,14,FALSE,FALSE,1706.119266,29,74.46,11.7,29.68
7/30/2024,14,18,FALSE,FALSE,1631.391631,28,93.22,11.15,41.54
7/30/2024,18,22,FALSE,FALSE,583.2637538,10,70.44,11.27,43.42
7/30/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/30/2024,2,6,FALSE,FALSE,920.0233587,16,63.6,7.71,36.54
7/31/2024,6,10,FALSE,FALSE,3412.238533,57,103.09,21.87,52.3
7/31/2024,10,14,FALSE,FALSE,1706.119266,29,62.72,9.86,25
7/31/2024,14,18,FALSE,FALSE,1631.391631,28,91.25,10.91,40.67
7/31/2024,18,22,FALSE,FALSE,583.2637538,10,72.76,11.64,44.85
7/31/2024,22,2,FALSE,FALSE,0,0,0,0,0
7/31/2024,2,6,FALSE,FALSE,920.0233587,16,64.79,7.85,37.22
8/1/2024,6,10,FALSE,FALSE,3412.238533,57,102.2,21.68,51.85
8/1/2024,10,14,FALSE,FALSE,1706.119266,29,72.37,11.37,28.85
8/1/2024,14,18,FALSE,FALSE,1631.391631,28,95.82,11.46,42.7
8/1/2024,18,22,FALSE,FALSE,583.2637538,10,72.21,11.55,44.51
8/1/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/1/2024,2,6,FALSE,FALSE,920.0233587,16,67.11,8.14,38.56
8/2/2024,6,10,TRUE,FALSE,3753.462386,63,103.47,21.95,52.49
8/2/2024,10,14,TRUE,FALSE,1876.731193,32,66.8,10.5,26.63
8/2/2024,14,18,TRUE,FALSE,1794.530794,30,95.12,11.37,42.39
8/2/2024,18,22,TRUE,FALSE,641.5901291,11,68.02,10.88,41.93
8/2/2024,22,2,TRUE,FALSE,0,0,0,0,0
8/2/2024,2,6,TRUE,FALSE,1012.025695,17,69.97,8.48,40.2
8/3/2024,6,10,FALSE,FALSE,3412.238533,57,104.74,22.22,53.14
8/3/2024,10,14,FALSE,FALSE,1706.119266,29,73.66,11.58,29.37
8/3/2024,14,18,FALSE,FALSE,1631.391631,28,84.45,10.1,37.64
8/3/2024,18,22,FALSE,FALSE,583.2637538,10,68.96,11.03,42.51
8/3/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/3/2024,2,6,FALSE,FALSE,920.0233587,16,69.62,8.44,40
8/4/2024,6,10,FALSE,FALSE,3412.238533,57,102.93,21.83,52.22
8/4/2024,10,14,FALSE,FALSE,1706.119266,29,63.66,10,25.38
8/4/2024,14,18,FALSE,FALSE,1631.391631,28,96.9,11.59,43.18
8/4/2024,18,22,FALSE,FALSE,583.2637538,10,79.92,12.79,49.26
8/4/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/4/2024,2,6,FALSE,FALSE,920.0233587,16,68.35,8.29,39.27
8/5/2024,6,10,FALSE,FALSE,3412.238533,57,93.57,19.85,47.47
8/5/2024,10,14,FALSE,FALSE,1706.119266,29,63.67,10.01,25.38
8/5/2024,14,18,FALSE,FALSE,1631.391631,28,91.25,10.91,40.66
8/5/2024,18,22,FALSE,FALSE,583.2637538,10,69.69,11.15,42.96
8/5/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/5/2024,2,6,FALSE,FALSE,920.0233587,16,67.3,8.16,38.67
8/6/2024,6,10,FALSE,FALSE,3412.238533,57,94.64,20.07,48.01
8/6/2024,10,14,FALSE,FALSE,1706.119266,29,73.56,11.56,29.32
8/6/2024,14,18,FALSE,FALSE,1631.391631,28,90.55,10.83,40.35
8/6/2024,18,22,FALSE,FALSE,583.2637538,10,74.42,11.91,45.87
8/6/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/6/2024,2,6,FALSE,FALSE,920.0233587,16,64.67,7.84,37.16
8/7/2024,6,10,FALSE,FALSE,3412.238533,57,92.39,19.6,46.88
8/7/2024,10,14,FALSE,FALSE,1706.119266,29,63.13,9.92,25.17
8/7/2024,14,18,FALSE,FALSE,1631.391631,28,92.32,11.04,41.14
8/7/2024,18,22,FALSE,FALSE,583.2637538,10,65.75,10.52,40.53
8/7/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/7/2024,2,6,FALSE,FALSE,920.0233587,16,62.92,7.63,36.15
8/8/2024,6,10,FALSE,FALSE,3412.238533,57,95.26,20.21,48.33
8/8/2024,10,14,FALSE,FALSE,1706.119266,29,69.11,10.86,27.55
8/8/2024,14,18,FALSE,FALSE,1631.391631,28,91.69,10.96,40.86
8/8/2024,18,22,FALSE,FALSE,583.2637538,10,65.67,10.51,40.48
8/8/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/8/2024,2,6,FALSE,FALSE,920.0233587,16,63.47,7.69,36.47
8/9/2024,6,10,TRUE,FALSE,3753.462386,63,103.65,21.99,52.59
8/9/2024,10,14,TRUE,FALSE,1876.731193,32,67.88,10.67,27.06
8/9/2024,14,18,TRUE,FALSE,1794.530794,30,95.75,11.45,42.67
8/9/2024,18,22,TRUE,FALSE,641.5901291,11,77.95,12.47,48.05
8/9/2024,22,2,TRUE,FALSE,0,0,0,0,0
8/9/2024,2,6,TRUE,FALSE,1012.025695,17,62.9,7.62,36.14
8/10/2024,6,10,FALSE,FALSE,3412.238533,57,89.25,18.93,45.28
8/10/2024,10,14,FALSE,FALSE,1706.119266,29,74.56,11.72,29.72
8/10/2024,14,18,FALSE,FALSE,1631.391631,28,98.18,11.74,43.75
8/10/2024,18,22,FALSE,FALSE,583.2637538,10,75.71,12.11,46.67
8/10/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/10/2024,2,6,FALSE,FALSE,920.0233587,16,63.28,7.67,36.36
8/11/2024,6,10,FALSE,FALSE,3412.238533,57,94.47,20.04,47.93
8/11/2024,10,14,FALSE,FALSE,1706.119266,29,63.34,9.95,25.25
8/11/2024,14,18,FALSE,FALSE,1631.391631,28,90.58,10.83,40.37
8/11/2024,18,22,FALSE,FALSE,583.2637538,10,73.28,11.72,45.17
8/11/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/11/2024,2,6,FALSE,FALSE,920.0233587,16,68.97,8.36,39.63
8/12/2024,6,10,FALSE,FALSE,3412.238533,57,97.89,20.76,49.66
8/12/2024,10,14,FALSE,FALSE,1706.119266,29,71.13,11.18,28.35
8/12/2024,14,18,FALSE,FALSE,1631.391631,28,81.56,9.75,36.35
8/12/2024,18,22,FALSE,FALSE,583.2637538,10,78.48,12.56,48.38
8/12/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/12/2024,2,6,FALSE,FALSE,920.0233587,16,57.85,7.01,33.24
8/13/2024,6,10,FALSE,TRUE,4265.298166,72,99.03,21.01,50.25
8/13/2024,10,14,FALSE,TRUE,2132.649083,36,67.39,10.59,26.86
8/13/2024,14,18,FALSE,TRUE,2039.239538,34,86.67,10.36,38.63
8/13/2024,18,22,FALSE,TRUE,729.0796922,13,66.93,10.71,41.25
8/13/2024,22,2,FALSE,TRUE,0,0,0,0,0
8/13/2024,2,6,FALSE,TRUE,1150.029198,20,66.56,8.07,38.24
8/14/2024,6,10,FALSE,TRUE,4265.298166,72,102.43,21.73,51.97
8/14/2024,10,14,FALSE,TRUE,2132.649083,36,73.91,11.61,29.46
8/14/2024,14,18,FALSE,TRUE,2039.239538,34,90.31,10.8,40.25
8/14/2024,18,22,FALSE,TRUE,729.0796922,13,65.8,10.53,40.56
8/14/2024,22,2,FALSE,TRUE,0,0,0,0,0
8/14/2024,2,6,FALSE,TRUE,1150.029198,20,66.07,8.01,37.96
8/15/2024,6,10,FALSE,TRUE,4265.298166,72,90.74,19.25,46.04
8/15/2024,10,14,FALSE,TRUE,2132.649083,36,72.74,11.43,29
8/15/2024,14,18,FALSE,TRUE,2039.239538,34,81.48,9.74,36.31
8/15/2024,18,22,FALSE,TRUE,729.0796922,13,72.12,11.54,44.45
8/15/2024,22,2,FALSE,TRUE,0,0,0,0,0
8/15/2024,2,6,FALSE,TRUE,1150.029198,20,57.77,7,33.19
8/16/2024,6,10,TRUE,TRUE,4691.827983,79,90.2,19.13,45.76
8/16/2024,10,14,TRUE,TRUE,2345.913991,40,62.5,9.82,24.92
8/16/2024,14,18,TRUE,TRUE,2243.163492,38,90.91,10.87,40.51
8/16/2024,18,22,TRUE,TRUE,801.9876614,14,69.28,11.09,42.71
8/16/2024,22,2,TRUE,TRUE,0,0,0,0,0
8/16/2024,2,6,TRUE,TRUE,1265.032118,22,59.67,7.23,34.28
8/17/2024,6,10,FALSE,TRUE,4265.298166,72,92.77,19.68,47.07
8/17/2024,10,14,FALSE,TRUE,2132.649083,36,72.75,11.43,29
8/17/2024,14,18,FALSE,TRUE,2039.239538,34,91.61,10.95,40.83
8/17/2024,18,22,FALSE,TRUE,729.0796922,13,73.13,11.7,45.08
8/17/2024,22,2,FALSE,TRUE,0,0,0,0,0
8/17/2024,2,6,FALSE,TRUE,1150.029198,20,60.99,7.39,35.04
8/18/2024,6,10,FALSE,FALSE,3412.238533,57,93.81,19.9,47.59
8/18/2024,10,14,FALSE,FALSE,1706.119266,29,63.98,10.05,25.51
8/18/2024,14,18,FALSE,FALSE,1631.391631,28,84.65,10.12,37.73
8/18/2024,18,22,FALSE,FALSE,583.2637538,10,75.41,12.07,46.49
8/18/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/18/2024,2,6,FALSE,FALSE,920.0233587,16,62.34,7.56,35.82
8/19/2024,6,10,FALSE,FALSE,3412.238533,57,100.03,21.22,50.75
8/19/2024,10,14,FALSE,FALSE,1706.119266,29,73.86,11.61,29.45
8/19/2024,14,18,FALSE,FALSE,1631.391631,28,81.83,9.78,36.47
8/19/2024,18,22,FALSE,FALSE,583.2637538,10,78.28,12.53,48.25
8/19/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/19/2024,2,6,FALSE,FALSE,920.0233587,16,60.77,7.37,34.91
8/20/2024,6,10,FALSE,FALSE,3412.238533,57,101.41,21.51,51.45
8/20/2024,10,14,FALSE,FALSE,1706.119266,29,72.15,11.34,28.76
8/20/2024,14,18,FALSE,FALSE,1631.391631,28,94.41,11.29,42.07
8/20/2024,18,22,FALSE,FALSE,583.2637538,10,68.39,10.94,42.16
8/20/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/20/2024,2,6,FALSE,FALSE,920.0233587,16,64.54,7.82,37.08
8/21/2024,6,10,FALSE,FALSE,3412.238533,57,103.87,22.03,52.7
8/21/2024,10,14,FALSE,FALSE,1706.119266,29,68.88,10.82,27.46
8/21/2024,14,18,FALSE,FALSE,1631.391631,28,82.7,9.89,36.86
8/21/2024,18,22,FALSE,FALSE,583.2637538,10,76.49,12.24,47.15
8/21/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/21/2024,2,6,FALSE,FALSE,920.0233587,16,67.69,8.2,38.89
8/22/2024,6,10,FALSE,FALSE,3412.238533,57,103.16,21.88,52.34
8/22/2024,10,14,FALSE,FALSE,1706.119266,29,61.94,9.73,24.69
8/22/2024,14,18,FALSE,FALSE,1631.391631,28,90.96,10.88,40.53
8/22/2024,18,22,FALSE,FALSE,583.2637538,10,66.14,10.58,40.77
8/22/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/22/2024,2,6,FALSE,FALSE,920.0233587,16,61.3,7.43,35.22
8/23/2024,6,10,TRUE,FALSE,3753.462386,63,92.07,19.53,46.71
8/23/2024,10,14,TRUE,FALSE,1876.731193,32,62.03,9.75,24.73
8/23/2024,14,18,TRUE,FALSE,1794.530794,30,86.3,10.32,38.46
8/23/2024,18,22,TRUE,FALSE,641.5901291,11,65.56,10.49,40.41
8/23/2024,22,2,TRUE,FALSE,0,0,0,0,0
